business_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
A_LQQRX0nGr7mSxuovXgzQ,42,29,16,6,2,2,0,2,1,0,0,0,1,1,1,63,91,139,114,71,18,11,61,26
hlPtbUi_Ejlk_ab0J6QzWA,46,42,6,2,1,0,1,2,1,0,0,0,0,0,12,12,21,51,35,68,67,14,40,73
oB8ubB0VcNyCmiy6jRnCiQ,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,5,6,0,1,0,1,1,0
9NrsFCuGGPJJGCZGP0T2mA,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,2,4,3,5,7,8,0,0,0
cc1jQJfCet8lfxj99CdCFw,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,21,72,56,60,35,9,0,4,0
gBDAgyz_OxfR5hhPxkMuzQ,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,2,0,4
YSz8a6PJSjcxV8q5isS4Rg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,8,4,2,1,0,1
HgVirOyCSjxrrqDzuYtUNQ,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,2,0
IbuNed_ZQqimGQyJ9B4WoA,4,5,4,3,1,3,0,0,0,0,1,0,0,0,1,38,127,176,242,138,50,8,10,3
1EuqKW-JC-Fm3RSWRqKdrg,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4,4,1,0,0,0,0
1AdIZu9j2lTl8tUy2neDDQ,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
ErPV2co7rEOUGKXUAQV4jQ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1sOOSqGIeLs7vp8G5SY8pQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,19,17,5,7,1,1,1,0
ZL_Xpue6CcyaHG7bsOPqng,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,15,32,25,2,0,0,1
btiYZMEOwXRD806kQXEYAg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2uBLpBwXwNaHcar8Lua2HQ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
cP2aaDaMFlhZNnx5KR4Y1w,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,19,4,2,1,1,0,0
07r5PjnPxDXKI-Icp_NbpA,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,1,0,1,2,0,0,0,3
1vGzHpCngofLvTqJr-2hWw,7,2,1,0,1,1,1,0,1,0,0,0,0,1,6,7,18,17,35,33,12,2,1,4
MZu0iBdiu2oyIcp-yWZkow,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,9,1,0,0,0,0
LnCNoBfyLQVdk8CLj6ra4w,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11,26,11,10,1,3,2,2,0
VCRBTZBzWib3ngEFoOZing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0
2QyprNEv-eczMqU7gnzFfQ,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1
aUc1gQmIwv1sQKt2u4AWPA,5,0,5,1,1,1,0,0,0,0,0,0,2,0,3,6,12,16,32,20,45,44,21,11
d6Gn9-ZnjatqkS6OihpG1w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,1,0,0,0,1
c9AJXcIVPFIoZEXIRUA1pQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,29,10,9,3,0,0,0
luEZ8yvLiIT587xhXWEJ1w,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
